Date,Community 1,Community 2,Community 3
2013-07-19 00:00:00,179.51409518371398,125.15857874652521,243.98987859579373
2013-07-22 00:00:00,177.54756761998192,121.87235585629479,239.73368609760945
2013-07-23 00:00:00,175.6192614292985,120.87319718807242,235.1646813194635
2013-07-24 00:00:00,176.49973644982683,121.05851572971555,234.83370233090417
2013-07-25 00:00:00,177.76569673324698,123.28489322910815,236.71310524821655
2013-07-26 00:00:00,178.67156125389164,122.858473227171,237.45008093672106
2013-07-29 00:00:00,178.57026001223747,123.35807283427198,237.63506117732342
2013-07-30 00:00:00,178.97254097669128,122.60576486921167,232.85255987051372
2013-07-31 00:00:00,178.19084942357807,121.49958120050843,229.77319357152845
2013-08-01 00:00:00,176.74329411591287,118.79849224976937,223.1787603398935
2013-08-02 00:00:00,175.88465727909676,119.68151675202185,223.96459376854148
2013-08-05 00:00:00,175.2103248428906,118.85911708509464,222.75012832138466
2013-08-06 00:00:00,174.35551447976437,117.45552597701318,219.72950803269958
2013-08-07 00:00:00,174.8359912741761,119.01476216431963,223.8332891363054
2013-08-08 00:00:00,174.29802337019808,118.08419389868043,222.0799125304364
2013-08-09 00:00:00,174.13190055370862,117.8137873729904,220.82888731664318
2013-08-12 00:00:00,173.75537140336704,117.70450282839393,220.58679839436536
2013-08-13 00:00:00,172.8233242242937,116.11637519013547,217.8593362068018
2013-08-14 00:00:00,172.77575621474642,115.97423801262482,217.4194727410183
2013-08-15 00:00:00,174.11055825052435,119.4210758483958,224.02819745425475
2013-08-16 00:00:00,175.66574539832982,119.27089752577992,226.3752017319448
2013-08-19 00:00:00,176.58614833485473,121.89971026838136,229.16362985452395
2013-08-20 00:00:00,177.86522572356313,124.179963386208,234.05432573575524
2013-08-21 00:00:00,178.96428643406145,124.933695891157,235.20984425348135
2013-08-22 00:00:00,178.782020461578,123.85449263106838,232.91222519562672
2013-08-23 00:00:00,180.39012928809734,121.32381580288838,228.89564764148406
2013-08-26 00:00:00,177.39365283143223,121.96609970459784,228.92141154389185
2013-08-27 00:00:00,178.32495527608015,124.10499667177618,235.93501420785796
2013-08-28 00:00:00,180.73926219120818,126.07336838048076,238.45450256986587
2013-08-29 00:00:00,179.57126715719303,123.56125002593024,234.50819175232945
2013-08-30 00:00:00,179.6458132723942,124.25618653937708,235.22068558542776
2013-09-02 00:00:00,179.5148258542135,122.65083433365572,231.1782420456566
2013-09-03 00:00:00,177.72843386541922,118.4513996696423,230.12256244795617
2013-09-04 00:00:00,179.1262743735084,121.39670860324712,234.54670773096822
2013-09-05 00:00:00,179.3686695488307,120.03306164996572,232.13247616845186
2013-09-06 00:00:00,178.51216687773754,119.96949748213144,233.3375943839179
2013-09-09 00:00:00,177.83075505990456,118.16750006253312,229.6989983226798
2013-09-10 00:00:00,174.4918984115147,115.09277404836963,223.28345038826345
2013-09-11 00:00:00,172.66492252003513,113.64021374334776,220.44403105663022
2013-09-12 00:00:00,173.36923231923132,114.36210830573589,222.269172219549
2013-09-13 00:00:00,172.54557988604256,116.17449328920559,223.41214895728288
2013-09-16 00:00:00,170.5517814798794,113.0557002414131,219.58071490373422
2013-09-17 00:00:00,167.86602182142676,112.43530225364752,216.53984017796517
2013-09-18 00:00:00,167.54318986147433,111.29580220290858,212.7635790971599
2013-09-19 00:00:00,165.38842451960832,107.86284287941717,207.90476592442553
2013-09-20 00:00:00,167.35505012145114,112.28799681008144,214.3043742903461
2013-09-23 00:00:00,170.1170302483399,114.6240265115203,216.7813136345451
2013-09-24 00:00:00,171.09808863397024,115.2311895934522,216.8812433248756
2013-09-25 00:00:00,170.5214772140928,114.62927743724572,214.72032237785896
2013-09-26 00:00:00,169.83659062602723,115.36836496102538,216.8901511225754
2013-09-27 00:00:00,170.82797347985084,117.11211191166609,220.98697232223137
2013-09-30 00:00:00,172.98277816707662,119.5488638585178,223.7838833712078
