Date,III.L,AAL.L,ANTO.L,AHT.L,ABF.L,AZN.L,AV.L,BA.L,BARC.L,BDEV.L,BKG.L,BP.L,BATS.L,BLND.L,BT-A.L,BNZL.L,CNA.L,CPG.L,CRDA.L,DCC.L,DGE.L,DPLM.L,EZJ.L,FCIT.L,GSK.L,HLMA.L,HSX.L,HWDN.L,HSBA.L,IMI.L,IMB.L,INF.L,JD.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LSEG.L,MKS.L,NG.L,NWG.L,NXT.L,PSON.L,PSN.L,PRU.L,RKT.L,REL.L,RTO.L,RIO.L,RR.L,SGE.L,SBRY.L,SDR.L,SMT.L,SGRO.L,SVT.L,SHEL.L,SN.L,SMDS.L,SMIN.L,SPX.L,SSE.L,STAN.L,TW.L,TSCO.L,ULVR.L,UU.L,UTG.L,VTY.L,VOD.L,WEIR.L,WTB.L,WPP.L
2001-10-02,0.4969135412753527,0.1160397495055155,0.6597972371545705,-0.276685508227198,0.0080327832885103,1.318200109170594,-0.8789602854205886,-0.1810295611177682,0.2194898928210327,0.0044382718609136,0.1595099192079809,1.815378952907339,0.7181262469467933,0.935571480235286,-0.5016909832232995,-0.7405444729308109,0.2483166237114862,-2.317929564014673,-0.0458437611832668,-4.553997665097417,-0.599475387526008,-0.0424519247388219,-2.3090556820598658,-0.2604447157104367,0.3830622694680434,-0.4267034064197952,-0.4738813139589446,-0.6062341501983184,0.9946498138949712,-2.124235695221178,2.3140822441964874,-8.936401568423086,-0.0273548562053513,2.3397791088275075,0.5072442586652893,1.7193608272699463,0.4922518055436963,-0.1320112754803437,1.477524248247881,0.7856220986812139,-0.1689846298761444,-0.242562331194421,-4.624703265529374,1.195024051408805,0.2279572535130223,0.5701475883176539,-3.726637338839153,-0.1224341543561611,0.4050483848133129,-0.6728440281283641,-1.8474725663912863,-0.1803024219987599,-0.044930641800978,0.8624345512342726,0.7926739554553109,-0.0228114423935775,0.0048864210626525,0.743124618717186,-1.2835649805978058,-1.1014310992944387,-0.2434716497897231,2.3724171945978685,0.4773978185950063,-0.4590046386557307,0.8432482829490121,2.152555475009148,1.9021821885936965,0.0093577736496571,-0.1550339962682938,0.9164502442713413,-2.1978298120762494,-0.8146384133087861,-1.3892319587648343
2001-10-03,-1.1956867498470962,-0.4136663119899049,0.6463684285908248,-0.4181271044786164,1.769690755042684,0.0848841887753673,1.056015579462764,-1.1207039863188974,-0.2046925466154763,0.99948479838716,-1.2799990509530392,-0.1039306660470444,1.5690189300647783,0.9174070696156358,-0.3037926557881912,0.8409448254285993,1.5535146465547691,-1.5548238713309992,-0.4053874079729549,-0.0066761216674511,-0.8682712768795441,-1.3281970334830222,-0.0015145077859787,0.4785751912558658,1.1440452596547812,-0.6325979120062363,0.4188691187964275,0.972074382822521,1.4042629472994073,-1.5539432365653627,2.839637140029248,-0.7593378065349077,0.2533809798069711,1.6244125838404044,0.5340004376328914,0.3440472953650352,0.4007156248413363,0.2136184502757118,2.13758104228416,3.334631555342923,0.4708530649175649,0.7795494776330695,0.4011939876032261,0.9955909561605126,-0.4690192452967627,1.425953480825289,-0.4378508596013307,-0.2763072229046351,0.972341690237396,1.0551434825246175,3.998960216246844,1.488541402738326,1.760342467889965,0.7532168213867981,0.4600670021266776,0.3971457681689518,0.0048864210626525,-0.0883719407114706,-1.0316373423834306,-0.2485782293408703,0.1429908504819051,2.8798099379017983,0.2879970608158636,0.1938228773240436,0.1053444568017189,0.9415680480379436,-0.3647597611953691,-0.6086612435467487,0.4253505540084963,-0.1118853824068566,-0.6196197796825973,2.0888935880828616,-1.0199560920336035
2001-10-04,1.7390399499144078,2.55472889794171,1.0611042980376129,0.672395571770932,2.2386947820434715,-0.9761291628528304,1.5434856128659589,-0.5536241002918156,1.6949563600532915,0.0044382718609136,2.560465299980355,1.9097239920044968,-1.1279303105540963,1.3637691880017968,2.756599205172367,-0.0212568759009499,0.3042544055457612,3.0393626237099256,-0.3853301328231158,4.4402561611234415,0.3961079528103089,1.243293184005376,0.5071915776976231,1.2009704712914218,-0.7673850689884468,-1.6770172579645324,-0.0275060975812593,1.2474068462201124,1.895886747235096,0.9570525480342748,-2.652089541088736,1.4616507172108937,0.9873100225084472,2.115278563872035,1.212896746761544,1.8392710706388675,1.569624804859841,-0.4787160166687428,3.2047135953571417,-2.353173955591224,1.0186075357866422,1.9073492172035875,1.2221184440403514,0.6278025587644063,1.994541070109764,-0.3678560798456422,3.183878909557502,0.3867324671580583,0.5433129143164879,3.746351687642907,0.8024186370244295,0.7584096871802979,2.450291060081057,1.1234476237748827,1.1466097146891794,-0.0228114423935775,0.0048864210626525,0.6967159046725009,1.998549602131712,1.2043038302718707,3.509546177202871,-4.170168332551001,0.3464000681845403,-0.8001704100467025,-0.1383777965177399,-0.4741336113249956,-2.4847905945436617,-0.042636333940093,2.239825554623514,2.1782301249456544,2.430380703303375,2.633815295170689,2.676560711252515
2001-10-05,1.1928965343056368,-0.0573530219028994,0.1549710379883189,-0.0074723469782941,-1.0214009293394803,0.6913336833639836,0.9812566146196948,0.1073119653753815,0.2080460445684558,0.0044382718609136,-0.2920380458632433,-0.2991608188992212,0.056641163177903,-0.2305931263542849,0.7580915010329752,-1.7573893295840737,-0.27521773076896,2.259584151237256,-0.5250265475583026,-4.29288810436094,-0.4484236496826911,-0.9575810623957172,0.6981890126829959,0.3063569207843304,0.4825355693950973,-0.0257289417832784,0.8537328655439341,1.0614982188761857,-0.4564651326263904,-0.3553452340155748,1.426720630741973,-0.0143135156651681,1.143033303695266,-0.9673073164736092,0.5470886220722326,-0.0558408801608336,-0.4588807147495924,0.4453433064364394,-2.045928837827081,0.283763315219741,0.6441777535589951,0.2292364332768217,4.529391367998212,-0.5393334620094417,0.9932113457452314,-0.2697980139244474,1.0210643903862793,1.1561197561976695,0.350509048643443,3.5260541248949395,0.3896285861685247,-1.6156235647610642,0.923852344966242,-0.3088137495880114,0.0727667933552214,-1.120753654622287,0.0048864210626525,0.6876172969732822,-0.2230645743977574,1.5114705300847522,1.2996477521819174,-0.7094167644240642,1.7030917748666068,-0.5964268568634173,-1.000058970067414,1.6912947870987862,0.3381676659646913,0.1132704604073189,-0.3535358217135282,-0.1077909356411701,0.6937689936554651,0.1813705850157158,0.0887488946107248
2001-10-08,-0.4056152239494489,-0.3068575704637767,-0.037732712505844,-0.8261273603334316,0.2048532714905783,-0.2801767900702829,-1.0494135457175742,0.5822074902217159,-0.4108061072515577,0.0044382718609136,-0.79005261347872,0.5917284260699898,-1.1435499186499296,-0.2315691460237511,0.4983846762061057,0.7078116330661577,-0.4711112342349291,-0.4119918778868411,-0.878327934020257,-0.0066761216674511,-1.3078924077158591,-0.2274182842028208,-1.3125851943423923,-0.0937038952126344,1.1631546190159752,-0.0257289417832784,0.4074681455379734,-0.7059547442683795,-0.6885854911764525,-0.4677447734302248,-0.4271974954062384,-0.0143135156651681,0.1500463307038446,0.785399113824527,-1.0878898958901466,-0.1104625681101071,-0.1003103872404173,-0.4787160166687428,-0.4019632344049831,0.1828325977456227,-0.6910157315967929,0.6824316799337512,-1.31292800806551,-2.2968453849017134,-0.7814229947487764,-0.9399266450055244,-0.5121468105750432,-0.7570308800112217,-0.142733649787296,-1.9768554847157904,1.4308771788847925,-0.4487819512198722,-1.472309985297103,-0.7901765376773653,-0.5509907790384736,-1.927007215002017,0.0048864210626525,0.2062677526185438,-1.082720835365378,-0.804932523164703,0.8333516072053594,0.3038218315901474,-0.1941981315891446,-0.2982211676895191,-0.8897872227116612,-0.6552939766250807,-1.2168800563159323,0.5754582116781541,-0.9166952553061491,1.3878880635082198,-0.952833103481904,-0.8065550220498809,3.3419610825596564
2001-10-09,0.3656975969757551,-0.8176791902905598,0.1539170448639669,0.9444280297780135,0.480245788806544,-0.8551262066219821,-0.614967599457947,-2.0850120430661168,0.3177264501345742,0.0044382718609136,1.4582427452780864,0.1456745333931047,0.2776582803568838,0.1292785418349371,-0.8770077397518767,0.1236053674855217,1.2045433573838091,0.6980531340570069,-0.0458437611832668,4.379925121665113,-1.6607308616993357,-0.0424519247388219,1.0114361762102066,1.0170893780157269,-1.588430019269595,-1.083088057909103,-0.0275060975812593,0.2823886733198819,-0.504108703205317,0.081091457647212,-1.6007497114397191,1.823916067748684,-0.1159761137855831,0.6712550550085141,-0.1626904716961718,-2.0823762660030725,-0.1823266914753993,0.2150385010445794,4.504810394739349,0.6228257116421712,0.1216592256318321,-0.3288994913693117,-0.0958924352905909,1.194082956428303,-0.355568717693469,-0.5781480903601223,1.4127258151017776,-0.214356055991243,-0.8932874670630429,-0.997689898954276,-0.9250610311537004,0.3003477228732827,0.3685182995020363,0.8372704191863337,0.0734893033425555,1.3249160724822695,0.0048864210626525,-2.020729582605525,0.987021433969087,-0.9027849036435068,1.849759678362887,-1.8569889844937,0.4161638875234802,0.3984779054764284,-1.1572521417628556,0.6055656403863588,-0.7349595350606694,0.0093577736496571,0.6204076249073144,-0.2284623410603534,0.8785210216942988,-0.0781792212202998,1.320506034568527
2001-10-10,0.238329077075749,1.323952194238237,-0.22938246987566,-0.0074723469782941,-0.428298886416085,1.5354834249815938,1.3717976946831651,2.9432948178118146,1.3215148758015582,0.0044382718609136,0.595299398486135,2.068861968161383,-2.391809012909096,-0.1004037084496289,1.1234212151235163,0.5548186604348395,-0.2228932221995467,2.432134014654303,0.3027174614709013,-4.393277365000015,-1.7547594521575771,0.1425144347251754,0.0981491622507962,0.7681375815962115,2.1223459288324515,-0.0257289417832784,1.885393527690069,-0.6432465480796639,1.2128340642114557,0.4087576371662872,0.5837904203291626,5.98547929019314,0.7639209682091768,1.773868435633681,0.616151840294206,1.7503842615012792,0.7458720044782664,-0.2484112112768805,-0.00789960976654,0.6136845120619383,1.2942168662309943,0.9749633176265156,4.067000266833958,1.8149811776705151,0.9114645932934272,0.2327715507393113,1.0852137971856974,0.8371232171429558,2.389442914609904,0.6104132486387853,5.321806135517091,-0.4500497743176421,1.0862822683030489,2.214600234162674,-0.3040286505593751,1.7152402161935687,0.0048864210626525,1.4809360050941347,0.0578019283628627,0.2061487127377012,0.053321453500402,2.682614495975963,0.4114982258331991,0.12652855214351,-0.9830688100442864,0.9095438061355016,1.2381619523924463,-0.7648457254203488,0.6799251559553288,1.7135158968339963,-0.7680810754430725,0.2360969486195683,0.1665111786222158
2001-10-11,2.967412612861425,1.27527084937271,-0.037732712505844,1.0278026366697142,-1.9181559157187973,-0.0603013028226052,1.524791894336399,0.2814913351465019,0.8240225709259622,0.0044382718609136,0.2575489211267474,-0.3335253638818785,0.737290992966016,0.5637063430749405,-4.499642504944045,-0.0212568759009499,2.249038720487312,0.0637880560205498,1.7280767578893836,4.5593029658400805,0.9268624812142556,1.0538033147689827,1.1722654112723532,1.1416583424150468,-1.1961496459822374,2.885944157951241,1.005041150238123,0.9217958710825904,2.101670634052166,2.410927489234057,-1.4629348782541085,2.057604426865042,0.3199227203239526,0.3483459836798265,0.2406077621168686,0.4364960991166954,0.4352809712769039,0.4453433064364394,0.6609567428947112,0.7700684554845777,0.4341001729317971,1.0522350390058666,1.9490149519449151,1.726720619479829,-0.0468009706141108,-3.217659360569511,1.256638597606047,0.3309121252558028,0.5061110437509009,-0.0341964995638262,0.7414624708681194,0.2261718618697507,0.7456466103973903,0.8849012843147118,0.0748686362112638,-0.9492748722667006,0.0048864210626525,-2.4237546793595555,-0.0830669103851486,0.2904027822182604,1.650496409207692,-0.7042662821474189,1.549590285670958,1.4567379768775917,1.0139290376085754,-2.4183295435079466,0.0407813951650296,0.6300441857904335,0.937863347810364,-1.2794921549647518,1.9430239649940464,0.3386874012331086,2.655653427225682
2001-10-12,-0.5344433310869254,0.4563736654746486,-0.4241812049330896,0.1182495699338553,-1.3035313846191905,0.1569583662979199,-1.591429159460359,-1.4446167857547652,-0.6176772447489739,0.0044382718609136,-0.0129819656852742,0.7539901803613915,-0.2762739158117731,0.2782325088513143,-0.3073667406480513,0.6916800776073719,-0.7009458354301505,0.2531199007346161,-0.1576285252685276,-3.880996508900592,2.383996438897908,-0.0424519247388219,1.2261156729277758,-0.5504366969359262,0.6796477992130668,0.7790888256487558,0.3797632099179074,-0.4240814885580458,-1.0313067865124197,2.485543965032361,-0.4430839617714603,2.1646105220849794,0.3172665859516442,0.4092705392896799,-0.1605962021287898,-1.4457941608877851,-0.23482099743532,1.4473597471235236,0.4073758129209066,2.5054557696231385,-0.3842193412024421,-0.0263712023172091,-1.3463024923119025,-1.0201985285246444,-0.9203055453759044,-0.2505620884281822,-0.3388539345679416,0.0154286195711271,-0.28168082685986,1.071943290028114,-2.9830377136786197,0.5234813290731569,0.063151974749784,-1.1163306954595749,1.257145857919329,0.5683714916805529,0.0048864210626525,-1.1808136221766776,0.8237260563945954,0.6682246843441094,1.4408728706418046,2.392103104174765,-0.0194083202654278,-0.0603317172887378,0.1748435830666124,-0.0248641681193613,0.814616544348905,0.0093577736496571,0.0572970831899057,-1.659107035410356,0.4001283013397589,-0.0257158616803592,-0.21376095492867
2001-10-15,-0.1793462564407423,-0.8868895245913297,0.2332176968169102,-0.2597175087192102,0.0904195728193768,-0.6968430596920853,-0.9413012406298992,-0.8897311363770624,-0.8869689747949632,0.0044382718609136,-1.4461966541003204,-0.9955902020461476,-0.5029923234915415,-0.1744687116749513,-0.6553565294935101,-1.0215944887787884,-0.8357968542646775,-0.458695173047617,-0.0458437611832668,-0.4282328727707908,-1.111812686185574,-0.0424519247388219,1.0937860151217813,-0.0137989354139971,-1.0325349923665583,-0.0257289417832784,0.376521000896772,-0.7185601352871862,-0.6003095257547697,-0.0289821961630908,0.1567540491731152,2.5472715857716017,-0.0273548562053513,-2.8583250118126418,-0.0063684452900093,-0.2863437626106626,-0.3371077770517758,-0.016686355116151,-1.2489214473431176,-1.0519690315987706,-0.5312802787006836,-1.503065849684076,-1.7432958574653352,-0.4217449776755957,-0.3599620179097759,0.7385394014253808,-1.0235769826483718,-0.1645625808229862,0.0677589549339623,-2.604102777124701,1.2597271914340935,-2.122720767713579,-0.5889439997795921,-0.5776057543265671,-0.0496041357862144,-0.0228114423935775,0.0048864210626525,0.8454899583776339,-1.1003979981973604,-0.2609024271113742,0.1132243221296185,-1.6246784832917325,-1.1338274739399818,0.1555450969553601,-1.5638244699024892,-0.6694820121094496,-0.613672021756202,1.1697359322996526,-0.2105815355306432,0.0815279072038637,0.3956391977362651,0.4905101071747627,-1.9032463535589297
